gas,year,lights_mean,lights_sum,pop_sum,pop_flooded_sum,flood_intensity_3,id
,1997,0,0,12307.761,0,0,SIMPANG KANAN
,1998,.076531,15,12307.761,0,0,SIMPANG KANAN
,1999,0,0,12307.761,0,0,SIMPANG KANAN
,2000,0,0,12307.761,0,0,SIMPANG KANAN
,2001,.02551,5,12307.761,0,0,SIMPANG KANAN
,2002,.33673501,66,12307.761,0,0,SIMPANG KANAN
,2003,.081633002,16,12307.761,0,0,SIMPANG KANAN
,2004,.061223999,12,12307.761,0,0,SIMPANG KANAN
,2005,.45918399,90,12307.761,0,0,SIMPANG KANAN
,2006,.015306,3,12307.761,0,0,SIMPANG KANAN
,2007,.035714,7,12307.761,0,0,SIMPANG KANAN
,2008,0,0,12307.761,0,0,SIMPANG KANAN
,2009,0,0,12307.761,0,0,SIMPANG KANAN
,2010,.030611999,6,12307.761,0,0,SIMPANG KANAN
,2011,.37755099,74,12307.761,0,0,SIMPANG KANAN
,2012,.270408,53,12307.761,0,0,SIMPANG KANAN
1,1992,1.357143,152,32496.68,0,0,SIMPANG KEURAMAT
1,1993,3.93578,429,32496.68,0,0,SIMPANG KEURAMAT
1,1994,3.8454549,423,32496.68,0,0,SIMPANG KEURAMAT
1,1995,3.8482139,431,32496.68,0,0,SIMPANG KEURAMAT
1,1996,4.0363641,444,32496.68,0,0,SIMPANG KEURAMAT
1,1997,4.6727271,514,32496.68,0,0,SIMPANG KEURAMAT
1,1998,3.072727,338,32496.68,0,0,SIMPANG KEURAMAT
1,1999,.94545501,104,32496.68,0,0,SIMPANG KEURAMAT
1,2000,4.090909,450,32496.68,0,0,SIMPANG KEURAMAT
1,2001,6.954545,765,32496.68,0,0,SIMPANG KEURAMAT
1,2002,2.427273,267,32496.68,0,0,SIMPANG KEURAMAT
1,2003,2.254545,248,32496.68,0,0,SIMPANG KEURAMAT
1,2004,1.627273,179,32496.68,0,0,SIMPANG KEURAMAT
1,2005,2.272727,250,32496.68,0,0,SIMPANG KEURAMAT
1,2006,1.772727,195,32496.68,0,0,SIMPANG KEURAMAT
1,2007,.76363599,84,32496.68,0,0,SIMPANG KEURAMAT
1,2008,1.127273,124,32496.68,0,0,SIMPANG KEURAMAT
1,2009,.44545501,49,32496.68,0,0,SIMPANG KEURAMAT
1,2010,1.736364,191,32496.68,0,0,SIMPANG KEURAMAT
1,2011,1.545455,170,32496.68,0,0,SIMPANG KEURAMAT
1,2012,3.0090909,331,32496.68,0,0,SIMPANG KEURAMAT
,1992,0,0,6565.2441,0,0,SIMPANG KIRI
,1993,.68181801,90,6565.2441,0,0,SIMPANG KIRI
,1994,1.401515,185,6565.2441,0,0,SIMPANG KIRI
,1995,.37594,50,6565.2441,0,0,SIMPANG KIRI
,1996,1.174242,155,6565.2441,0,0,SIMPANG KIRI
,1997,.15151501,20,6565.2441,0,0,SIMPANG KIRI
,1998,.87878799,116,6565.2441,0,0,SIMPANG KIRI
,1999,.242424,32,6565.2441,0,0,SIMPANG KIRI
,2000,1.159091,153,6565.2441,0,0,SIMPANG KIRI
,2001,.52272701,69,6565.2441,0,0,SIMPANG KIRI
,2002,.55303001,73,6565.2441,0,0,SIMPANG KIRI
,2003,.469697,62,6565.2441,0,0,SIMPANG KIRI
,2004,.5,66,6565.2441,0,0,SIMPANG KIRI
,2005,.45454499,60,6565.2441,0,0,SIMPANG KIRI
,2006,.66666698,88,6565.2441,0,0,SIMPANG KIRI
,2007,.69696999,92,6565.2441,0,0,SIMPANG KIRI
,2008,.66666698,88,6565.2441,0,0,SIMPANG KIRI
,2009,1.068182,141,6565.2441,0,0,SIMPANG KIRI
,2010,2.007576,265,6565.2441,0,0,SIMPANG KIRI
,2011,2.94697,389,6565.2441,0,0,SIMPANG KIRI
,2012,4.045455,534,6565.2441,0,0,SIMPANG KIRI
,1992,0,0,20394.264,1468.3918,.076509945,SIMPANG MAMPLAM
,1993,.020305,4,20394.264,1468.3918,.076509945,SIMPANG MAMPLAM
,1994,0,0,20394.264,1468.3918,.076509945,SIMPANG MAMPLAM
,1995,0,0,20394.264,1468.3918,.076509945,SIMPANG MAMPLAM
,1996,0,0,20394.264,1468.3918,.076509945,SIMPANG MAMPLAM
,1997,.19898,39,20394.264,1468.3918,.076509945,SIMPANG MAMPLAM
,1998,.142857,28,20394.264,1468.3918,.076509945,SIMPANG MAMPLAM
,1999,.107143,21,20394.264,1468.3918,.076509945,SIMPANG MAMPLAM
,2000,.41326499,81,20394.264,1468.3918,.076509945,SIMPANG MAMPLAM
,2001,.64285702,126,20394.264,1468.3918,.076509945,SIMPANG MAMPLAM
,2002,.443878,87,20394.264,1468.3918,.076509945,SIMPANG MAMPLAM
,2003,1.030612,202,20394.264,1468.3918,.076509945,SIMPANG MAMPLAM
,2004,1.0561219,207,20394.264,1468.3918,.076509945,SIMPANG MAMPLAM
,2005,1.229592,241,20394.264,1468.3918,.076509945,SIMPANG MAMPLAM
,2006,1.214286,238,20394.264,1468.3918,.076509945,SIMPANG MAMPLAM
,2007,.89795899,176,20394.264,1468.3918,.076509945,SIMPANG MAMPLAM
,2008,1.311224,257,20394.264,1468.3918,.076509945,SIMPANG MAMPLAM
,2009,.97448999,191,20394.264,1468.3918,.076509945,SIMPANG MAMPLAM
,2010,1.872449,367,20394.264,1468.3918,.076509945,SIMPANG MAMPLAM
,2011,1.612245,316,20394.264,1468.3918,.076509945,SIMPANG MAMPLAM
,2012,1.954082,383,20394.264,1468.3918,.076509945,SIMPANG MAMPLAM
,1992,0,0,6003.811,0,0,SIMPANG TIGA1
,1993,1.5625,50,6003.811,0,0,SIMPANG TIGA1
,1994,1.5,48,6003.811,0,0,SIMPANG TIGA1
,1995,1.8125,58,6003.811,0,0,SIMPANG TIGA1
,1996,2.03125,65,6003.811,0,0,SIMPANG TIGA1
,1997,2.8125,90,6003.811,0,0,SIMPANG TIGA1
,1998,2.78125,89,6003.811,0,0,SIMPANG TIGA1
,1999,2.5,80,6003.811,0,0,SIMPANG TIGA1
,2000,2.125,68,6003.811,0,0,SIMPANG TIGA1
,2001,2.1875,70,6003.811,0,0,SIMPANG TIGA1
,2002,2.75,88,6003.811,0,0,SIMPANG TIGA1
,2003,2.21875,71,6003.811,0,0,SIMPANG TIGA1
,2004,1.9375,62,6003.811,0,0,SIMPANG TIGA1
,2005,2.5,80,6003.811,0,0,SIMPANG TIGA1
,2006,2.65625,85,6003.811,0,0,SIMPANG TIGA1
,2007,2.625,84,6003.811,0,0,SIMPANG TIGA1
,2008,4.25,136,6003.811,0,0,SIMPANG TIGA1
,2009,4.1875,134,6003.811,0,0,SIMPANG TIGA1
,2010,8.1875,262,6003.811,0,0,SIMPANG TIGA1
,2011,6.5,208,6003.811,0,0,SIMPANG TIGA1
,2012,6.96875,223,6003.811,0,0,SIMPANG TIGA1
,1992,0,0,10986.478,8232.4531,.63918799,SIMPANG TIGA2
,1993,2.0588241,35,10986.478,8232.4531,.63918799,SIMPANG TIGA2
,1994,3.352941,57,10986.478,8232.4531,.63918799,SIMPANG TIGA2
,1995,2.6111109,47,10986.478,8232.4531,.63918799,SIMPANG TIGA2
,1996,4.2941179,73,10986.478,8232.4531,.63918799,SIMPANG TIGA2
,1997,4.4705882,76,10986.478,8232.4531,.63918799,SIMPANG TIGA2
,1998,4,68,10986.478,8232.4531,.63918799,SIMPANG TIGA2
,1999,1.647059,28,10986.478,8232.4531,.63918799,SIMPANG TIGA2
,2000,4.8823528,83,10986.478,8232.4531,.63918799,SIMPANG TIGA2
,2001,3.5882349,61,10986.478,8232.4531,.63918799,SIMPANG TIGA2
,2002,1.529412,26,10986.478,8232.4531,.63918799,SIMPANG TIGA2
,2003,2.7647059,47,10986.478,8232.4531,.63918799,SIMPANG TIGA2
,2004,3.823529,65,10986.478,8232.4531,.63918799,SIMPANG TIGA2
,2005,4.2352939,72,10986.478,8232.4531,.63918799,SIMPANG TIGA2
,2006,4.1764712,71,10986.478,8232.4531,.63918799,SIMPANG TIGA2
,2007,4.2352939,72,10986.478,8232.4531,.63918799,SIMPANG TIGA2
,2008,5.8823528,100,10986.478,8232.4531,.63918799,SIMPANG TIGA2
,2009,5.4705882,93,10986.478,8232.4531,.63918799,SIMPANG TIGA2
,2010,7.8823528,134,10986.478,8232.4531,.63918799,SIMPANG TIGA2
,2011,7.1176472,121,10986.478,8232.4531,.63918799,SIMPANG TIGA2
,2012,8.1176472,138,10986.478,8232.4531,.63918799,SIMPANG TIGA2
,1992,0,0,19506.729,0,0,SIMPANG ULIM
,1993,.382716,31,19506.729,0,0,SIMPANG ULIM
,1994,.54321003,44,19506.729,0,0,SIMPANG ULIM
,1995,1.102273,97,19506.729,0,0,SIMPANG ULIM
,1996,1.641975,133,19506.729,0,0,SIMPANG ULIM
,1997,3.6172841,293,19506.729,0,0,SIMPANG ULIM
,1998,4.7530861,385,19506.729,0,0,SIMPANG ULIM
,1999,.50617301,41,19506.729,0,0,SIMPANG ULIM
,2000,2.5185189,204,19506.729,0,0,SIMPANG ULIM
,2001,2.9135799,236,19506.729,0,0,SIMPANG ULIM
,2002,2.654321,215,19506.729,0,0,SIMPANG ULIM
,2003,2.123457,172,19506.729,0,0,SIMPANG ULIM
,2004,2.123457,172,19506.729,0,0,SIMPANG ULIM
,2005,2.1728401,176,19506.729,0,0,SIMPANG ULIM
,2006,1.580247,128,19506.729,0,0,SIMPANG ULIM
,2007,1.197531,97,19506.729,0,0,SIMPANG ULIM
,2008,2.3209879,188,19506.729,0,0,SIMPANG ULIM
,2009,1.987654,161,19506.729,0,0,SIMPANG ULIM
,2010,2.790123,226,19506.729,0,0,SIMPANG ULIM
,2011,2.3827159,193,19506.729,0,0,SIMPANG ULIM
,2012,3.209877,260,19506.729,0,0,SIMPANG ULIM
,1992,0,0,10820.666,0,0,SINGKIL
,1993,0,0,10820.666,0,0,SINGKIL
,1994,0,0,10820.666,0,0,SINGKIL
,1995,0,0,10820.666,0,0,SINGKIL
,1996,0,0,10820.666,0,0,SINGKIL
,1997,0,0,10820.666,0,0,SINGKIL
,1998,.086207002,20,10820.666,0,0,SINGKIL
,1999,0,0,10820.666,0,0,SINGKIL
,2000,.086207002,20,10820.666,0,0,SINGKIL
,2001,.228448,53,10820.666,0,0,SINGKIL
,2002,.26293099,61,10820.666,0,0,SINGKIL
,2003,.827586,192,10820.666,0,0,SINGKIL
,2004,.56896597,132,10820.666,0,0,SINGKIL
,2005,.297414,69,10820.666,0,0,SINGKIL
,2006,.36206901,84,10820.666,0,0,SINGKIL
,2007,.396552,92,10820.666,0,0,SINGKIL
,2008,.547414,127,10820.666,0,0,SINGKIL
,2009,.65948302,153,10820.666,0,0,SINGKIL
,2010,.75431001,175,10820.666,0,0,SINGKIL
,2011,.79310298,184,10820.666,0,0,SINGKIL
,2012,1.7025861,395,10820.666,0,0,SINGKIL
,1992,0,0,1445.1992,0,0,SINGKIL UTARA
,1993,0,0,1445.1992,0,0,SINGKIL UTARA
,1994,0,0,1445.1992,0,0,SINGKIL UTARA
,1995,0,0,1445.1992,0,0,SINGKIL UTARA
,1996,0,0,1445.1992,0,0,SINGKIL UTARA
,1997,0,0,1445.1992,0,0,SINGKIL UTARA
,1998,.060713999,17,1445.1992,0,0,SINGKIL UTARA
,1999,0,0,1445.1992,0,0,SINGKIL UTARA
,2000,0,0,1445.1992,0,0,SINGKIL UTARA
,2001,0,0,1445.1992,0,0,SINGKIL UTARA
,2002,0,0,1445.1992,0,0,SINGKIL UTARA
,2003,0,0,1445.1992,0,0,SINGKIL UTARA
,2004,0,0,1445.1992,0,0,SINGKIL UTARA
,2005,0,0,1445.1992,0,0,SINGKIL UTARA
,2006,0,0,1445.1992,0,0,SINGKIL UTARA
,2007,0,0,1445.1992,0,0,SINGKIL UTARA
,2008,0,0,1445.1992,0,0,SINGKIL UTARA
,2009,0,0,1445.1992,0,0,SINGKIL UTARA
,2010,0,0,1445.1992,0,0,SINGKIL UTARA
,2011,.285714,80,1445.1992,0,0,SINGKIL UTARA
,2012,.771429,216,1445.1992,0,0,SINGKIL UTARA
,1992,0,0,4743.9136,0,0,SINGKOHOR
,1993,0,0,4743.9136,0,0,SINGKOHOR
,1994,0,0,4743.9136,0,0,SINGKOHOR
,1995,0,0,4743.9136,0,0,SINGKOHOR
,1996,0,0,4743.9136,0,0,SINGKOHOR
,1997,0,0,4743.9136,0,0,SINGKOHOR
,1998,0,0,4743.9136,0,0,SINGKOHOR
,1999,0,0,4743.9136,0,0,SINGKOHOR
,2000,0,0,4743.9136,0,0,SINGKOHOR
,2001,0,0,4743.9136,0,0,SINGKOHOR
,2002,0,0,4743.9136,0,0,SINGKOHOR
,2003,0,0,4743.9136,0,0,SINGKOHOR
,2004,0,0,4743.9136,0,0,SINGKOHOR
,2005,0,0,4743.9136,0,0,SINGKOHOR
,2006,0,0,4743.9136,0,0,SINGKOHOR
,2007,0,0,4743.9136,0,0,SINGKOHOR
,2008,0,0,4743.9136,0,0,SINGKOHOR
,2009,0,0,4743.9136,0,0,SINGKOHOR
,2010,0,0,4743.9136,0,0,SINGKOHOR
,2011,.12605,15,4743.9136,0,0,SINGKOHOR
,2012,0,0,4743.9136,0,0,SINGKOHOR
,1992,0,0,767.13971,4.9899721,.0049270717,SUKA MAKMUE
,1993,0,0,767.13971,4.9899721,.0049270717,SUKA MAKMUE
,1994,0,0,767.13971,4.9899721,.0049270717,SUKA MAKMUE
,1995,0,0,767.13971,4.9899721,.0049270717,SUKA MAKMUE
,1996,0,0,767.13971,4.9899721,.0049270717,SUKA MAKMUE
,1997,0,0,767.13971,4.9899721,.0049270717,SUKA MAKMUE
,1998,0,0,767.13971,4.9899721,.0049270717,SUKA MAKMUE
,1999,0,0,767.13971,4.9899721,.0049270717,SUKA MAKMUE
,2000,0,0,767.13971,4.9899721,.0049270717,SUKA MAKMUE
,2001,0,0,767.13971,4.9899721,.0049270717,SUKA MAKMUE
,2002,0,0,767.13971,4.9899721,.0049270717,SUKA MAKMUE
,2003,1.550725,107,767.13971,4.9899721,.0049270717,SUKA MAKMUE
,2004,.130435,9,767.13971,4.9899721,.0049270717,SUKA MAKMUE
,2005,.56521702,39,767.13971,4.9899721,.0049270717,SUKA MAKMUE
,2006,.69565201,48,767.13971,4.9899721,.0049270717,SUKA MAKMUE
,2007,.115942,8,767.13971,4.9899721,.0049270717,SUKA MAKMUE
,2008,.072463997,5,767.13971,4.9899721,.0049270717,SUKA MAKMUE
,2009,1.768116,122,767.13971,4.9899721,.0049270717,SUKA MAKMUE
,2010,3.275362,226,767.13971,4.9899721,.0049270717,SUKA MAKMUE
,2011,3.101449,214,767.13971,4.9899721,.0049270717,SUKA MAKMUE
,2012,6.275362,433,767.13971,4.9899721,.0049270717,SUKA MAKMUE
,1992,0,0,8089.439,0,0,SUKA MAKMUR
,1993,2.181818,120,8089.439,0,0,SUKA MAKMUR
,1994,1.945455,107,8089.439,0,0,SUKA MAKMUR
,1995,2.074074,112,8089.439,0,0,SUKA MAKMUR
,1996,2.2181821,122,8089.439,0,0,SUKA MAKMUR
,1997,2.909091,160,8089.439,0,0,SUKA MAKMUR
,1998,2.636364,145,8089.439,0,0,SUKA MAKMUR
,1999,2.5818181,142,8089.439,0,0,SUKA MAKMUR
,2000,2.8,154,8089.439,0,0,SUKA MAKMUR
,2001,2.3818181,131,8089.439,0,0,SUKA MAKMUR
,2002,2.6545451,146,8089.439,0,0,SUKA MAKMUR
,2003,1.890909,104,8089.439,0,0,SUKA MAKMUR
,2004,2.181818,120,8089.439,0,0,SUKA MAKMUR
,2005,2.3090911,127,8089.439,0,0,SUKA MAKMUR
,2006,2.7818179,153,8089.439,0,0,SUKA MAKMUR
,2007,2.3454549,129,8089.439,0,0,SUKA MAKMUR
,2008,3.3090911,182,8089.439,0,0,SUKA MAKMUR
,2009,3.4181819,188,8089.439,0,0,SUKA MAKMUR
,2010,6.3818178,351,8089.439,0,0,SUKA MAKMUR
,2011,4.8000002,264,8089.439,0,0,SUKA MAKMUR
,2012,8,440,8089.439,0,0,SUKA MAKMUR
,1992,0,0,13225.672,5580.5107,.085506529,SUKAJAYA
,1993,.58108097,43,13225.672,5580.5107,.085506529,SUKAJAYA
,1994,.175676,13,13225.672,5580.5107,.085506529,SUKAJAYA
,1995,.222222,16,13225.672,5580.5107,.085506529,SUKAJAYA
,1996,.32432401,24,13225.672,5580.5107,.085506529,SUKAJAYA
,1997,.27026999,20,13225.672,5580.5107,.085506529,SUKAJAYA
,1998,.16216201,12,13225.672,5580.5107,.085506529,SUKAJAYA
,1999,.25675699,19,13225.672,5580.5107,.085506529,SUKAJAYA
,2000,.31081101,23,13225.672,5580.5107,.085506529,SUKAJAYA
,2001,.87837797,65,13225.672,5580.5107,.085506529,SUKAJAYA
,2002,1.310811,97,13225.672,5580.5107,.085506529,SUKAJAYA
,2003,.932432,69,13225.672,5580.5107,.085506529,SUKAJAYA
,2004,.75675702,56,13225.672,5580.5107,.085506529,SUKAJAYA
,2005,1.189189,88,13225.672,5580.5107,.085506529,SUKAJAYA
,2006,1.391892,103,13225.672,5580.5107,.085506529,SUKAJAYA
,2007,1.3648649,101,13225.672,5580.5107,.085506529,SUKAJAYA
,2008,2.1756761,161,13225.672,5580.5107,.085506529,SUKAJAYA
,2009,2.2702701,168,13225.672,5580.5107,.085506529,SUKAJAYA
,2010,5.5,407,13225.672,5580.5107,.085506529,SUKAJAYA
,2011,4.7702699,353,13225.672,5580.5107,.085506529,SUKAJAYA
,2012,5.7837839,428,13225.672,5580.5107,.085506529,SUKAJAYA
,1992,0,0,7053.9038,937.84814,.036043208,SUKAKARYA
,1993,.92592603,50,7053.9038,937.84814,.036043208,SUKAKARYA
,1994,.75925899,41,7053.9038,937.84814,.036043208,SUKAKARYA
,1995,.16,8,7053.9038,937.84814,.036043208,SUKAKARYA
,1996,1.12963,61,7053.9038,937.84814,.036043208,SUKAKARYA
,1997,.944444,51,7053.9038,937.84814,.036043208,SUKAKARYA
,1998,.75925899,41,7053.9038,937.84814,.036043208,SUKAKARYA
,1999,.851852,46,7053.9038,937.84814,.036043208,SUKAKARYA
,2000,1,54,7053.9038,937.84814,.036043208,SUKAKARYA
,2001,1.166667,63,7053.9038,937.84814,.036043208,SUKAKARYA
,2002,1.759259,95,7053.9038,937.84814,.036043208,SUKAKARYA
,2003,1.277778,69,7053.9038,937.84814,.036043208,SUKAKARYA
,2004,1.6481479,89,7053.9038,937.84814,.036043208,SUKAKARYA
,2005,1.6481479,89,7053.9038,937.84814,.036043208,SUKAKARYA
,2006,1.8518521,100,7053.9038,937.84814,.036043208,SUKAKARYA
,2007,1.388889,75,7053.9038,937.84814,.036043208,SUKAKARYA
,2008,2.2777779,123,7053.9038,937.84814,.036043208,SUKAKARYA
,2009,2.3888891,129,7053.9038,937.84814,.036043208,SUKAKARYA
,2010,5.3888888,291,7053.9038,937.84814,.036043208,SUKAKARYA
,2011,4.2407408,229,7053.9038,937.84814,.036043208,SUKAKARYA
,2012,6.814815,368,7053.9038,937.84814,.036043208,SUKAKARYA
,1992,0,0,15393.106,0,0,SULTAN DAULAT
,1993,0,0,15393.106,0,0,SULTAN DAULAT
,1994,0,0,15393.106,0,0,SULTAN DAULAT
,1995,0,0,15393.106,0,0,SULTAN DAULAT
,1996,.040541001,24,15393.106,0,0,SULTAN DAULAT
,1997,0,0,15393.106,0,0,SULTAN DAULAT
,1998,0,0,15393.106,0,0,SULTAN DAULAT
,1999,0,0,15393.106,0,0,SULTAN DAULAT
,2000,0,0,15393.106,0,0,SULTAN DAULAT
,2001,0,0,15393.106,0,0,SULTAN DAULAT
,2002,0,0,15393.106,0,0,SULTAN DAULAT
,2003,0,0,15393.106,0,0,SULTAN DAULAT
,2004,0,0,15393.106,0,0,SULTAN DAULAT
,2005,0,0,15393.106,0,0,SULTAN DAULAT
,2006,0,0,15393.106,0,0,SULTAN DAULAT
,2007,0,0,15393.106,0,0,SULTAN DAULAT
,2008,0,0,15393.106,0,0,SULTAN DAULAT
,2009,0,0,15393.106,0,0,SULTAN DAULAT
,2010,0,0,15393.106,0,0,SULTAN DAULAT
,2011,.033783998,20,15393.106,0,0,SULTAN DAULAT
,2012,.331081,196,15393.106,0,0,SULTAN DAULAT
,1992,.021947,23,9226.9502,0,0,SUNGAI MAS
,1993,0,0,9226.9502,0,0,SUNGAI MAS
,1994,0,0,9226.9502,0,0,SUNGAI MAS
,1995,0,0,9226.9502,0,0,SUNGAI MAS
,1996,0,0,9226.9502,0,0,SUNGAI MAS
,1997,0,0,9226.9502,0,0,SUNGAI MAS
,1998,0,0,9226.9502,0,0,SUNGAI MAS
,1999,0,0,9226.9502,0,0,SUNGAI MAS
,2000,0,0,9226.9502,0,0,SUNGAI MAS
,2001,0,0,9226.9502,0,0,SUNGAI MAS
,2002,0,0,9226.9502,0,0,SUNGAI MAS
,2003,0,0,9226.9502,0,0,SUNGAI MAS
,2004,0,0,9226.9502,0,0,SUNGAI MAS
,2005,0,0,9226.9502,0,0,SUNGAI MAS
,2006,0,0,9226.9502,0,0,SUNGAI MAS
,2007,0,0,9226.9502,0,0,SUNGAI MAS
,2008,0,0,9226.9502,0,0,SUNGAI MAS
,2009,0,0,9226.9502,0,0,SUNGAI MAS
,2010,0,0,9226.9502,0,0,SUNGAI MAS
,2011,0,0,9226.9502,0,0,SUNGAI MAS
,2012,0,0,9226.9502,0,0,SUNGAI MAS
,1992,.052173998,6,5111.4033,0,0,SUNGAI RAYA
,1993,3.025424,357,5111.4033,0,0,SUNGAI RAYA
,1994,3.974576,469,5111.4033,0,0,SUNGAI RAYA
,1995,4.6260872,532,5111.4033,0,0,SUNGAI RAYA
,1996,4.8050852,567,5111.4033,0,0,SUNGAI RAYA
,1997,2.9491529,348,5111.4033,0,0,SUNGAI RAYA
,1998,2.474576,292,5111.4033,0,0,SUNGAI RAYA
,1999,3.5677969,421,5111.4033,0,0,SUNGAI RAYA
,2000,1.8898309,223,5111.4033,0,0,SUNGAI RAYA
,2001,.466102,55,5111.4033,0,0,SUNGAI RAYA
,2002,1.6101691,190,5111.4033,0,0,SUNGAI RAYA
,2003,.686441,81,5111.4033,0,0,SUNGAI RAYA
,2004,.78813601,93,5111.4033,0,0,SUNGAI RAYA
,2005,1.0423729,123,5111.4033,0,0,SUNGAI RAYA
,2006,.838983,99,5111.4033,0,0,SUNGAI RAYA
,2007,0,0,5111.4033,0,0,SUNGAI RAYA
,2008,.50847501,60,5111.4033,0,0,SUNGAI RAYA
,2009,0,0,5111.4033,0,0,SUNGAI RAYA
,2010,.94915301,112,5111.4033,0,0,SUNGAI RAYA
,2011,1.0508471,124,5111.4033,0,0,SUNGAI RAYA
,2012,.99152499,117,5111.4033,0,0,SUNGAI RAYA
,1992,0,0,13416.421,0,0,SURO MAKMUR
,1993,0,0,13416.421,0,0,SURO MAKMUR
,1994,0,0,13416.421,0,0,SURO MAKMUR
,1995,0,0,13416.421,0,0,SURO MAKMUR
,1996,0,0,13416.421,0,0,SURO MAKMUR
,1997,0,0,13416.421,0,0,SURO MAKMUR
,1998,.027174,5,13416.421,0,0,SURO MAKMUR
,1999,0,0,13416.421,0,0,SURO MAKMUR
,2000,0,0,13416.421,0,0,SURO MAKMUR
,2001,0,0,13416.421,0,0,SURO MAKMUR
,2002,0,0,13416.421,0,0,SURO MAKMUR
,2003,0,0,13416.421,0,0,SURO MAKMUR
,2004,0,0,13416.421,0,0,SURO MAKMUR
,2005,0,0,13416.421,0,0,SURO MAKMUR
,2006,0,0,13416.421,0,0,SURO MAKMUR
,2007,0,0,13416.421,0,0,SURO MAKMUR
,2008,0,0,13416.421,0,0,SURO MAKMUR
,2009,0,0,13416.421,0,0,SURO MAKMUR
,2010,0,0,13416.421,0,0,SURO MAKMUR
,2011,0,0,13416.421,0,0,SURO MAKMUR
,2012,0,0,13416.421,0,0,SURO MAKMUR
,1992,0,0,1043.0505,0,0,SUSOH
,1993,2.25,45,1043.0505,0,0,SUSOH
,1994,.95238101,20,1043.0505,0,0,SUSOH
,1995,0,0,1043.0505,0,0,SUSOH
,1996,3.238095,68,1043.0505,0,0,SUSOH
,1997,2.7142861,57,1043.0505,0,0,SUSOH
,1998,2.5238099,53,1043.0505,0,0,SUSOH
,1999,2.428571,51,1043.0505,0,0,SUSOH
,2000,2.2857139,48,1043.0505,0,0,SUSOH
,2001,3.3809519,71,1043.0505,0,0,SUSOH
,2002,4.0952382,86,1043.0505,0,0,SUSOH
,2003,4.1904759,88,1043.0505,0,0,SUSOH
,2004,3.3809519,71,1043.0505,0,0,SUSOH
,2005,2.8095241,59,1043.0505,0,0,SUSOH
,2006,3.6190481,76,1043.0505,0,0,SUSOH
,2007,2.238095,47,1043.0505,0,0,SUSOH
,2008,4,84,1043.0505,0,0,SUSOH
,2009,6.5714288,138,1043.0505,0,0,SUSOH
,2010,10.047619,211,1043.0505,0,0,SUSOH
,2011,9.0476189,190,1043.0505,0,0,SUSOH
,2012,11.47619,241,1043.0505,0,0,SUSOH
,1992,18.555555,501,6666.0347,0,0,SYAMTALIRA ARON
,1993,19.153847,498,6666.0347,0,0,SYAMTALIRA ARON
,1994,17.961538,467,6666.0347,0,0,SYAMTALIRA ARON
,1995,30.074074,812,6666.0347,0,0,SYAMTALIRA ARON
,1996,18.615385,484,6666.0347,0,0,SYAMTALIRA ARON
,1997,20.538462,534,6666.0347,0,0,SYAMTALIRA ARON
,1998,20.538462,534,6666.0347,0,0,SYAMTALIRA ARON
,1999,20.346153,529,6666.0347,0,0,SYAMTALIRA ARON
,2000,18.384615,478,6666.0347,0,0,SYAMTALIRA ARON
,2001,18.115385,471,6666.0347,0,0,SYAMTALIRA ARON
,2002,15.269231,397,6666.0347,0,0,SYAMTALIRA ARON
,2003,10.192308,265,6666.0347,0,0,SYAMTALIRA ARON
,2004,8.5769234,223,6666.0347,0,0,SYAMTALIRA ARON
,2005,8.7692308,228,6666.0347,0,0,SYAMTALIRA ARON
,2006,8.4230766,219,6666.0347,0,0,SYAMTALIRA ARON
,2007,7.8076921,203,6666.0347,0,0,SYAMTALIRA ARON
,2008,10.269231,267,6666.0347,0,0,SYAMTALIRA ARON
,2009,10.961538,285,6666.0347,0,0,SYAMTALIRA ARON
,2010,13.615385,354,6666.0347,0,0,SYAMTALIRA ARON
,2011,11.076923,288,6666.0347,0,0,SYAMTALIRA ARON
,2012,12.5,325,6666.0347,0,0,SYAMTALIRA ARON
1,1992,4,160,12123.286,0,0,SYAMTALIRA BAYU
1,1993,6.439024,264,12123.286,0,0,SYAMTALIRA BAYU
1,1994,5.8048782,238,12123.286,0,0,SYAMTALIRA BAYU
1,1995,7.4000001,296,12123.286,0,0,SYAMTALIRA BAYU
1,1996,7.2926831,299,12123.286,0,0,SYAMTALIRA BAYU
1,1997,8.8048782,361,12123.286,0,0,SYAMTALIRA BAYU
1,1998,7.9024391,324,12123.286,0,0,SYAMTALIRA BAYU
1,1999,5.6585369,232,12123.286,0,0,SYAMTALIRA BAYU
1,2000,7.4146342,304,12123.286,0,0,SYAMTALIRA BAYU
1,2001,9.1707315,376,12123.286,0,0,SYAMTALIRA BAYU
1,2002,6.0975609,250,12123.286,0,0,SYAMTALIRA BAYU
1,2003,5,205,12123.286,0,0,SYAMTALIRA BAYU
1,2004,4.9268289,202,12123.286,0,0,SYAMTALIRA BAYU
1,2005,4.4634151,183,12123.286,0,0,SYAMTALIRA BAYU
1,2006,4.2926831,176,12123.286,0,0,SYAMTALIRA BAYU
1,2007,4.6585369,191,12123.286,0,0,SYAMTALIRA BAYU
1,2008,6.1463408,252,12123.286,0,0,SYAMTALIRA BAYU
1,2009,5.8780489,241,12123.286,0,0,SYAMTALIRA BAYU
1,2010,9.560976,392,12123.286,0,0,SYAMTALIRA BAYU
